,date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
3109,2017-07-09,547682,138,103776270,752001.956521739,2.70314378,41195281327.55584,15239766997.180862,708659466230.33,0.000835419189824043,2.0937051956304447,0.00052694,1.3206029131529482,155.065497499999,388620.99618174724,4861416.13358208,1725.0,3.83041275295718,4323148.793389827,1725.0,4323148.793389827,36.36184911,38.66064416166883,1,2506.17321355932,284.41664197954447,-10.649292550088763,16437523.59361045,20189421.875,13626451.35758918,185614,459218,452054.11702499,1132925919.1672401,2.7684459133404,6938.204991201475,0.01384089,34.687667769821054,1271320.19543235,3186148619.649556,0.03914798432466717,0.04183608902213317,0.04529605101436267
3110,2017-07-10,778061,197,147850704,750511.1878172591,2.50667922,38130359538.74252,15211503452.992039,708659466230.3291,0.000815655372871427,1.8918040714999391,0.00054118,1.255194977518675,207.45134057001,481155.772133103,6939847.66895412,2462.5,5.46723394339934,5711440.984773528,2462.5,5711440.984773528,29.02904082,35.50179558823328,1,2319.36689736996,256.8479982006022,-20.46961079549911,16439986.09361043,20190037.5,13628784.90843579,254337,701962,566328.94600865,1313524610.394882,2.8777804364685102,6674.628682243937,0.012512,29.019918619892934,2020092.51074431,4685335699.045322,0.038118521668874535,0.04311717986520847,0.046435145150224254
3111,2017-07-11,773747,173,154869909,895201.786127168,2.5040635,38132095672.12927,15228086545.973185,708659466230.3291,0.0007849421241223981,1.8204122170353916,0.0005,1.1595837203097599,211.19417308999198,489794.6498788726,6094383.99354854,2162.5,4.800543526937441,5015199.590339712,2162.5,5015199.590339712,31.37199414,35.24585349006656,1,2319.1674406195198,256.6454221795295,-22.02420523288277,16442148.5936104,20190578.125,13630373.53299529,269057,673031,524102.75609446,1215482047.4732254,2.97676107308611,6903.60735920493,0.022606935,52.42926758420185,2003452.48178022,4646341764.573058,0.03809838437396243,0.04283606962841804,0.0453017268531124
3112,2017-07-12,746872,177,156046024,881615.95480226,2.5607933,39053487321.79894,15250542587.586475,708659466230.3291,0.000868459288436258,2.062492037080266,0.0005,1.187443133226185,221.97124645006,527156.4647415618,6235294.60611614,2212.5,4.9108779319726,5254435.864525869,2212.5,5254435.864525869,33.4587925,35.844701970099116,1,2374.88626645237,254.44840143920285,-10.900554396965997,16444361.09361037,20191131.25,13631426.494946301,255592,609891,491481.00885674,1167211498.1560273,2.8100263722491605,6673.493039823504,0.0221555,52.61679267638547,1713809.79419741,4070103343.5509925,0.03809759772456557,0.03867654152778157,0.04509436699277105
3113,2017-07-13,675427,157,133336001,849273.891719745,2.52324473,38545879294.01802,15276314198.170145,708659466230.3291,0.000859609756093561,2.0147003498834204,0.00055148,1.2925248242910568,209.66311755998,491395.4888382686,5530741.54327816,1962.5,4.3554566826004795,4599586.508434031,1962.5,4599586.508434031,35.97213906,35.20601271147996,1,2343.73834824664,256.01073689664526,-13.423752294762215,16446323.59361033,20191621.875,13632495.26607102,243905,588247,457196.15302022,1071548156.5043284,2.9134528613304798,6828.3711969091455,0.0214,50.156000652478106,1713829.90531907,4016768871.4682117,0.0381098601732355,0.0385357353643058,0.04515160745798892
3114,2017-07-14,647312,139,126079550,907047.1223021579,2.38547763,36429580814.58527,15271399075.583002,765213349134.644,0.000933133377397559,2.066727354016032,0.00060174,1.3327489382857651,215.860811059986,478093.9720771438,5287415.70544483,1737.5,3.8556976192553596,3848258.8497881433,1737.5,3848258.8497881433,36.49066959,33.08712576658876,1,2214.8252372881398,235.1195738380406,-9.370526346793373,16448061.09361031,20192056.25,13634423.48011311,231329,573586,450747.03414845,998325906.8647661,3.08488600984281,6832.483388756964,0.0219,48.50467269661026,1769447.4268417,3919016817.023556,0.03839270196078595,0.035313673119510766,0.04558780540479048
3115,2017-07-15,624607,127,122638871,965660.4015748029,2.15162881,32728766809.625706,15211158477.013504,804525194568.13,0.00173894766478944,3.459867989954769,0.00054362,1.0816043948780674,376.09264515005094,748286.4093955571,5079131.87191812,1587.5,3.5224916611597203,3158542.689505413,1587.5,3158542.689505413,40.30801039,29.59991232231156,1,1989.63319023963,198.4037968150681,-17.43872700498391,16449648.5936103,20192453.125,13635634.90257565,216276,527297,408098.74851956,811966814.9497725,2.6585796467929796,5289.598304154867,0.0204,40.58851708088845,1401861.072015,2789189316.985953,0.039300614231813295,0.04007083816057613,0.047782641825675716
3116,2017-07-16,617297,163,137758209,845142.386503067,2.0725336,31435051662.128304,15167450890.624617,804525194568.129,0.000824068054126158,1.5745876566795471,0.00049324,0.9424581039052404,169.270994930023,323434.4759709332,6518885.78836735,2037.5,4.52043332074542,3893152.1910366714,2037.5,3893152.1910366714,38.26666377,28.355548917921467,1,1910.7495416130898,187.21171766910263,-22.840368944242016,16451686.09361029,20192962.5,13637364.14418777,205409,499351,429922.14303865,821473537.740418,2.93158745692617,5601.529389520363,0.02,38.2149908322618,1463891.12820354,2797129302.1863837,0.038963303835553964,0.040018815675335585,0.04796009839344301
3117,2017-07-17,690739,148,140282816,947856.864864865,2.38704005,36456861657.865685,15272832005.551186,804525194568.13,0.000859782558660469,1.9050600198399512,0.00049359,1.0936702143130306,199.59078295001498,442242.53806569916,5918988.32318017,1850.0,4.10398102972062,4099130.6478638286,1850.0,4099130.6478638286,34.17548695,32.70377824032155,1,2215.7462961426104,225.32375911744427,-16.473779423802362,16453536.09361026,20193425.0,13638184.78147468,232141,572365,481442.62344793,1066754709.7099321,3.6723226002105,8136.935199657216,0.02229615,49.402611780740045,2101908.92506948,4657296915.551796,0.04033941772158765,0.047270917358783096,0.05128006943755813
3118,2017-07-18,809612,165,158315622,959488.6181818179,2.47286929,37909768672.150246,15330276001.438705,804525194568.129,0.0008556221953085361,1.971149169104012,0.00048360000000000005,1.1140988901473745,222.574712909971,512758.9756572977,6598872.11705897,2062.5,4.57481078988108,4751507.363376675,2062.5,4751507.363376675,31.06191978,33.754663269136,1,2303.7611458796,241.23800127554503,-8.15133974354829,16455598.59361023,20193940.625,13639451.37678016,260132,667155,529767.59685922,1220458005.990279,2.8188700454286497,6494.003285942385,0.02150448,49.54118548634495,1880623.24515795,4332506762.232889,0.040395018272941584,0.0469846095852121,0.051291777032005915
3119,2017-07-19,713341,149,139523777,936401.1879194629,2.41800668,37145563305.32494,15362059845.16525,804525194568.13,0.0007905239797793389,1.7842641928937581,0.00049465,1.1164573189307379,200.47846232000302,452492.9678462499,5958981.48752598,1862.5,4.13072524451505,4203784.001836651,1862.5,4203784.001836651,33.37242579,32.8851337012303,1,2257.06523588545,234.54836961661698,-12.842584036500869,16457461.09361021,20194406.25,13639048.00045898,253602,619356,493145.48478858,1113061529.950181,2.9168741175661803,6583.575168212674,0.020966085,47.3218215861194,1806583.48595932,4077576781.8835325,0.04042870441116677,0.04661983830255613,0.05113723792978511
3120,2017-07-20,660126,162,151005190,932130.802469136,2.98008325,46479908648.678116,15596849069.628267,804525194568.129,0.0010087788609564302,2.8486885336095047,0.00049548,1.3991849445522833,232.780766059938,657349.1225728836,6478892.62402153,2025.0,4.49057155124023,5718393.300876671,2025.0,5718393.300876671,31.77466824,40.76565844375495,1,2823.89792635885,323.1792631984315,3.3173748391820275,16459486.09361018,20194912.5,13638629.32743527,230755,569430,518006.54431850003,1462797606.3413258,3.3335752687193296,9413.676288697663,0.02711936,76.58230446817913,1898237.76526685,5360429689.073115,0.043554298257490826,0.0618426226376389,0.05864375341297527
3121,2017-07-21,744868,154,150384146,976520.4285714291,2.80324324,43888421935.829636,15656301706.338305,804525194568.129,0.000914290472358604,2.437626142412508,0.00049579,1.3218454109326847,246.554883099917,657349.766571875,6158947.30925504,1925.0,4.26831573553703,5132318.957714795,1925.0,5132318.957714795,34.40674583,38.160985386270795,1,2666.1397182934,299.80996689867555,1.0184063225018214,16461411.09361016,20195393.75,13638723.14078426,269668,670174,478435.57116102,1275576078.9167838,2.42478335187081,6464.811202679366,0.01767115,47.11375488292042,1625026.75805667,4332548382.9444475,0.04380812879050151,0.06242891434329681,0.0591818160622319
3122,2017-07-22,633583,160,146557402,915983.7625,2.956705,46587404300.74615,15756527715.505018,804525194568.129,0.000777826635784086,2.201058076672026,0.00048199,1.3639131569539586,167.154944030022,473007.3806768804,6398906.29532991,2000.0,4.434075027643151,5659508.10993572,2000.0,5659508.10993572,46.14841646,40.252252074207036,1,2829.75405496786,334.9700858100148,5.326584149429005,16463411.09361014,20195893.75,13640098.37337351,214900,524668,356749.20953666,1009512522.2929424,2.50428501826368,7086.510685226911,0.01785,50.5111098811763,1313918.21196237,3718065388.196636,0.04398417108422527,0.0632913005395211,0.058743901178909624
3123,2017-07-23,536910,172,118571600,689369.767441861,2.86830102,45333705063.65809,15805072304.282343,804525194568.129,0.0006882273762013981,1.8948578012052897,0.00040844,1.1245349241931486,126.028197130023,346986.36055677605,6878824.26747965,2150.0,4.76600824920896,5919474.309605499,2150.0,5919474.309605499,48.84051706,38.99321372788509,1,2753.24386493279,318.8220633851538,2.5084379402822394,16465561.09361012,20196431.25,13637024.93431516,183120,444604,337129.13141446,928198712.7569826,2.68354786651479,7388.461699735322,0.014457635,39.80539486518759,1193116.11564394,3284939625.5491195,0.04394944528477954,0.06351443207795851,0.05827389108315596
3124,2017-07-24,681339,178,159560257,896405.938202247,2.8571687999999997,45371377698.71976,15879838010.723427,804525194568.129,0.000693094714150445,1.9095865028820187,0.0003895,1.0731346346858712,169.085307180039,465856.9944836958,7118783.25355452,2225.0,4.931597941481179,6130229.94140196,2225.0,6130229.94140196,33.72638804,38.77392817128817,1,2755.1595242256,316.56858214937216,7.531464863818456,16467786.093610099,20196987.5,13640659.17048857,243957,592340,488276.00739115,1345278292.2145767,3.0872610578220296,8505.896707229165,0.017143545,47.23320128574015,1828708.2149903,5038382855.560122,0.043950971696845365,0.06286579819139633,0.058006954835399874
3125,2017-07-25,702031,148,138380020,935000.135135135,2.63175728,42140742567.940834,16012397068.00498,804525194568.13,0.000699142061726357,1.7888898986092863,0.00043502,1.1130826284023505,169.444070079998,433555.3558269419,5918988.32318017,1850.0,4.09996915634334,4733582.048053763,1850.0,4733582.048053763,31.21344751,35.750264305535985,1,2558.69299894798,290.56884963632007,2.4407795641349286,16469636.09360999,20197450.0,13641936.28695475,242360,630973,527645.53120293,1350082926.6151247,10.960209198724,28043.81054378035,0.019454,49.776813601534,6915596.07874651,17694887270.240795,0.044336781531812836,0.06421707304775368,0.05879611135586457
3126,2017-07-26,652653,147,141513340,962675.782312925,2.58755545,41546403805.856255,16056237090.551992,804525194568.13,0.0006992264321278549,1.7636760630926152,0.00040875,1.0310001991705144,165.292233970005,416920.6755826652,5878995.15883436,1837.5,4.07181237421399,4634771.537555523,1837.5,4634771.537555523,31.54262213,35.0257310733246,1,2522.3246462887196,285.3075404102313,3.9548704776804113,16471473.59360997,20197909.375,13643372.39882713,236393,558297,522197.34703128,1317151238.643581,5.39289778156698,13602.63898936215,0.02011978,50.74861697190687,3010838.6527555,7594312539.843923,0.04436174542972224,0.06403798270110253,0.057016521860336226
3127,2017-07-27,686889,154,142987957,928493.2272727271,2.70895213,43904037844.165405,16207018715.519062,838160268968.99,0.000738859902212091,1.9691706555828192,0.00037337,0.995086139434196,166.604041630008,444024.3527860801,6416436.63634687,1925.0,4.26520973196478,5130409.026999564,1925.0,5130409.026999564,28.12474239,36.70290694649993,1,2665.14754649328,306.1021599235302,5.327415112795704,16473398.59360995,20198390.625,13644840.56588683,225488,557213,585726.20374534,1561046754.8287158,3.2508041589869903,8663.872728454331,0.0194935,51.95305369756675,1811390.33784162,4827622514.640227,0.044514065871011935,0.06436915172757524,0.056418950273476515
3128,2017-07-28,683771,150,137528696,916857.9733333329,2.77596935,46029171038.01704,16581296584.31347,860221984436.22,0.0007593076643036059,2.1213791778442626,0.00037418,1.0453966133659065,189.152650869997,528461.009751132,6414280.01814893,1875.0,4.1539522613250295,5238437.784117469,1875.0,5238437.784117469,23.95878598,37.993166356699845,1,2793.83348486265,325.7617471954423,9.015214533291548,16475273.59357994,20198859.375,13646120.82483527,249112,613135,687650.60163075,1921181276.7219355,5.755099166067881,16078.788758865552,0.02432063,67.94779046695511,3528652.72718703,9858468145.667032,0.044608041501095264,0.06487679492127978,0.05662965545932786
3129,2017-07-29,634637,157,136782826,871228.191082803,2.65045335,44594828238.11445,16825358677.673523,860221984436.22,0.000745719711112287,2.018253682957564,0.00034126,0.92360338822047,154.958318810012,419387.06055756577,6713613.08566255,1962.5,4.34728552732885,5311409.627212895,1962.5,5311409.627212895,35.99739598,36.5561785671209,1,2706.4507654588,311.5914558980055,6.534597775808767,16477236.09357981,20199350.0,13647892.96569721,207797,505815,457734.11230112,1238834838.6139705,7.604619114922731,20581.527224605245,0.01816,49.14914590073181,3846530.41761464,10410445193.113699,0.044697700957401575,0.06515466562700928,0.05634103868976687
3130,2017-07-30,583526,147,119264605,811323.843537415,2.63429117,45307309969.068756,17199051662.383186,860221984436.22,0.0007455757824746309,2.049874520565883,0.00037404,1.0283797887420674,144.593984949994,397544.4650204483,6285994.41778595,1837.5,4.06993449110696,5051994.069654446,1837.5,5051994.069654446,22.69976063,36.6921501162054,1,2749.3845277031,319.5216780572589,12.095690632936275,16479073.5935797,20199809.375,13648267.75775588,193936,462970,725958.0336986999,1995937785.612972,16.9948166057916,46725.28582711513,0.038805900000000004,106.69234104359373,7868090.24398332,21632405579.37945,0.04457626183130741,0.06481282384854463,0.05589310007940999
3131,2017-07-31,692282,145,134382575,926776.379310345,2.66440296,47178370615.229965,17706920198.069374,860221984436.22,0.000856943772763477,2.453096919564194,0.00049613,1.4202273397455447,189.357151579958,542055.9201221406,6200470.68421063,1812.5,4.01411972780832,5188482.964724568,1812.5,5188482.964724568,19.09780463,37.58714568633625,1,2862.6112908825203,358.1611287679229,18.664043430800874,16480886.0935797,20200262.5,13649642.19509906,220968,531794,862972.80818289,2470355704.4289365,4.432586957487019,12688.773472320945,0.02374303,67.96706575776241,2357223.14846985,6747813599.939435,0.044639210710991625,0.06502848428331894,0.05586497332794251
3132,2017-08-01,473639,149,107678019,722671.2684563759,2.51234417,44954870203.73565,17893595431.582363,860221984436.22,0.0005634818106388161,1.53683419458942,0.00024393,0.6652920431649746,74.0234784999857,201890.834474784,6371518.15136127,1862.5,4.12438796927837,5079762.35147282,1862.5,5079762.35147282,20.33301371,35.33495384218375,1,2727.38918199883,349.6863306419426,8.278188773058233,16482748.59357968,20200728.125,13650968.48054809,131368,333724,810639.72274575,2210930010.3152895,6.944422353587401,18940.14240240513,0.014681695,40.04269611640632,2317520.4055286,6320780083.1002445,0.04480895723693407,0.06535650769992728,0.056113986484471134
3133,2017-08-02,599118,152,133860392,880660.4736842109,2.45667542,44346106068.054535,18051267837.92787,860221984436.22,0.000622773941621823,1.675352623673039,0.000294,0.7909028275607823,133.669084959987,359589.3103820277,6499803.75172425,1900.0,4.20694439473887,5111276.776753355,1900.0,5111276.776753355,15.22194542,34.22188460840464,1,2690.14567197545,410.4823351800188,5.4162292595288895,16484648.59357967,20201203.125,13652792.31699187,214635,538457,1082952.81144268,2913300818.656172,4.0849396687181905,10989.08277008307,0.01607039,43.231690105457545,2199564.35919899,5917148541.130616,0.04483172502339229,0.06539268652068125,0.056040619658237686
3134,2017-08-03,592805,138,119903326,868864.68115942,2.51633659,45992799938.315186,18277681996.310577,860221984436.22,0.000582380750767579,1.624694551895052,0.00030345,0.8465485185126066,123.67204671002199,345013.63626228704,5901137.61669702,1725.0,3.8190630366739904,4812312.388974284,1725.0,4812312.388974284,20.86907818,35.07256876793117,1,2789.74631244886,389.13137306528574,7.308469900475317,16486373.59356965,20201634.375,13653111.83933096,212356,527194,789990.50401949,2203873095.4579887,2.62059962497141,7310.808140168856,0.018274685,50.981735089914494,1381564.39868718,3854214186.6481876,0.04488129759641148,0.0656305919272926,0.05620827662199972
3135,2017-08-04,668144,179,165420248,924135.463687151,2.52690325,47161926533.84063,18663922574.49243,860221984436.22,0.000490731797990233,1.4036268351104926,0.00027572,0.7886344283407686,114.956868070001,328808.00788564637,7654374.15499106,2237.5,4.95303998235788,6399860.48677089,2237.5,6399860.48677089,22.86143567,35.56704715522365,1,2860.27284324956,390.15701845348883,9.668627704663676,16488611.09356963,20202193.75,13656084.09714918,234256,576248,721241.27867398,2062946842.8217728,2.5165341496671703,7197.974287403129,0.01727664,49.415904214599074,1450147.77067741,4147818287.1674867,0.04486749133771312,0.06576048254830212,0.0557439271960737
3136,2017-08-05,642015,177,153258780,865868.813559322,2.8058202000000003,53387777581.82047,19027512047.017498,860221984436.22,0.00046207336611301297,1.4959271110112422,0.0002712,0.877989216125962,108.63575873999001,351699.943434266,7568850.42141574,2212.5,4.89704165118168,7162799.191293107,2212.5,7162799.191293107,32.11571716,39.92487137343149,1,3237.42336329632,456.94750303070185,24.36343701440841,16490823.59356962,20202746.875,13658735.51096514,235105,562046,513481.40577771,1662356699.6829963,2.44619315560159,7919.362873080137,0.018702435,60.5477000195308,1374873.07833325,4451046225.363194,0.045722617693304164,0.06934321702054583,0.05734482632708007
3137,2017-08-06,547079,140,112563509,804025.0642857141,2.74360243,53272937538.047104,19417149119.137085,860221984436.22,0.000439903933229928,1.420941045055358,0.00027104,0.8754908327916776,89.33789027998259,288571.81213501125,5986661.35027234,1750.0,3.8729552812124197,5652704.240648745,1750.0,5652704.240648745,32.10838492,39.61251124382344,1,3230.1167089421397,446.7403254401405,29.423086786114478,16492573.59356961,20203184.375,13658557.57816968,203085,502838,513653.16674561,1659159676.5060377,2.25920496302099,7297.495699979109,0.01437945,46.44730171039805,1136014.10519555,3669458142.7860985,0.04569512907967668,0.0687430953862717,0.05678646489881671
3138,2017-08-07,692078,153,144383089,943680.3202614379,2.8173807999999996,55958573635.89148,19861913474.75603,860221984436.22,0.0005013760655115519,1.7009495974621185,0.00028063,0.9520547915440852,125.49793882997601,425759.59089186887,6542565.61851191,1912.5,4.23209608374608,6488275.625656783,1912.5,6488275.625656783,22.30726309,41.07722624233633,1,3392.56241864407,470.43518262243487,32.85961151901163,16494486.0935696,20203662.5,13661879.34466064,250307,620467,739422.22437852,2508536049.9367704,2.58558989955442,8771.77512325402,0.01905662,64.65077283838096,1604273.20820683,5442596995.400045,0.04580298673122397,0.06909619897498215,0.056951908741728126
3139,2017-08-08,786340,164,160844448,980758.829268293,2.79701154,56511797950.614174,20204349195.16791,860221984436.22,0.0005724235038875621,1.96093781205899,0.00030589,1.047880220251309,157.699240779945,540226.6015951912,7012946.15317617,2050.0,4.535800702376969,7022637.064026884,2050.0,7022637.064026884,23.74639564,41.000457139288415,1,3425.6766165984805,479.02418118919917,36.68953917727265,16496536.09356959,20204175.0,13661360.53885726,275494,705099,694696.42220912,2379805289.1964083,2.91563867006886,9988.035214505184,0.017391,59.57594203926416,2055813.91062688,7042553641.71238,0.04545771505661686,0.06889108861227522,0.05695722692900317
3140,2017-08-09,711839,138,131684904,954238.4347826091,2.70304955,55223234127.27441,20429974754.516155,890357720268.375,0.0006232021793831009,2.0859919518496706,0.00031414,1.0514942556887739,160.442777880009,537036.5420117761,6107869.28310813,1725.0,3.81631128534755,5773946.619542672,1725.0,5773946.619542672,27.87427159,39.743219986441325,1,3347.21543161894,469.3200310046447,44.31590945850378,16498261.09356956,20204606.25,13662003.46299926,257449,629507,591881.33546703,1981154339.762469,2.8643761020636,9587.683890787788,0.01896554,63.481748156986264,1803144.80688175,6035514123.038147,0.04550980992032119,0.06719512655020053,0.05686314313871944
3141,2017-08-10,730801,134,131482726,981214.3731343279,2.74911842,56710810916.71008,20628726076.74917,923233068448.9059,0.0007386940573066121,2.5389152280134653,0.00039818,1.3685574636629103,193.842923659967,666244.3617285842,6149818.07832045,1675.0,3.70531738143076,5757028.860403272,1675.0,5757028.860403272,25.05284629,40.384985939628756,1,3437.03215546464,482.57867165757364,48.20112145703908,16499936.09356953,20205025.0,13663249.13183573,262413,682482,658605.25009564,2263647422.336546,3.2868894025842597,11297.144568138065,0.018359999999999998,63.10391037433079,2243242.85325451,7710097819.151998,0.0455298312685138,0.06720229981233168,0.056905264482543925
3142,2017-08-11,729508,144,137294725,953435.590277778,2.89608699,60404943871.39992,20857434229.920284,923233068448.9059,0.0008278337936795911,3.0303026032252873,0.00044881,1.6428782223402854,230.887812060014,845169.5778552034,6608759.725956299,1800.0,3.98139926777911,6588936.967118634,1800.0,6588936.967118634,24.73316108,42.452831189655825,1,3660.52053728813,520.8629874559265,54.13456168392662,16501736.09356403,20205475.0,13664924.08867149,278906,694895,667190.74196191,2442265413.240077,3.8874536550537,14230.103942079873,0.021207,77.62865903426938,2701372.10762854,9888428078.83159,0.045713077745305634,0.06779593723838155,0.055491510006075793
3143,2017-08-12,695821,135,134026443,992788.466666667,3.02040239,63886112715.03265,21151523706.003273,923233068448.9059,0.000810745624149634,3.1384631215454015,0.0004796,1.8565711220112229,212.133214049986,821185.1526785431,6195712.24308403,1687.5,3.7321801534573797,6532451.560454416,1687.5,6532451.560454416,30.04228385,44.40884475667123,1,3871.08240619521,559.2536540812496,65.16700377801055,16503423.59356403,20205896.875,13669452.47350394,261652,626537,549339.84628894,2126539813.9910965,2.89794443886524,11218.18173142248,0.01775996,68.75026869073069,1815669.41489331,7028605927.460243,0.04584568550723449,0.06799919157661205,0.05586176789853254
3144,2017-08-13,717839,148,145781003,985006.777027027,3.12865374,67074148204.9193,21438661385.476765,923233068448.9059,0.000715760790302231,2.908709453124266,0.000452,1.8368380758284049,188.915755710019,767716.0469293369,6792336.38501064,1850.0,4.09111667354186,7518031.947527763,1850.0,7518031.947527763,30.99587757,46.22257193958868,1,4063.80105271771,594.2353744104831,83.4817927979491,16505273.59356402,20206359.375,13672334.35897333,263937,687819,532498.99304205,2163969968.495404,2.7595441298653,11214.23833996758,0.012258,49.81407330421369,1898066.88385982,7713366200.758159,0.04594654324462245,0.06679001380376362,0.05427839867231905
3145,2017-08-14,681161,130,123935748,953351.907692308,3.25544228,71055660577.93755,21826730305.983215,923233068448.9059,0.000989629395705165,4.259962587193252,0.00059474,2.560120142047728,255.76971731997102,1100987.3306599713,5966241.41926611,1625.0,3.5931946672966,6994981.388215957,1625.0,6994981.388215957,26.2589678,48.266644669597994,1,4304.603931209821,653.3604124847739,116.35163467952484,16506898.59356402,20206765.625,13673449.57851897,258450,616897,628619.47662419,2705957870.311548,3.7013211910095203,15932.721749489792,0.023971,103.18566083503059,2283333.9387702,9828848249.095005,0.046094064199563606,0.06259069935256213,0.05456183089879983
3146,2017-08-15,817719,152,147562938,970808.8026315791,3.11536106,68677106425.00052,22044669984.692497,923233068448.9059,0.00113092478882761,4.704681666615294,0.00065551,2.7269416231295365,349.631053089968,1454475.860642319,6975913.04406499,1900.0,4.20079023963841,7904058.03717124,1900.0,7904058.03717124,24.80976024,46.13299159079566,1,4160.0305458796,634.2554954880467,117.71720758167109,16508798.59356402,20207240.625,13676810.91260386,309155,800764,665415.48299856,2768148734.975236,2.49573292084544,10382.325185074344,0.01750891,72.83760042505678,1998493.07662788,8313792244.500883,0.046188387340477366,0.06237145293942061,0.054802157145810534
3147,2017-08-16,688962,130,126573265,973640.5,3.22936466,72062692116.97244,22314820290.50256,923233068448.9059,0.00126482745284247,5.520565284031337,0.00072318,3.1564482516043366,349.750087259858,1526546.712339726,5966241.41926611,1625.0,3.59242751488949,7092602.68378142,1625.0,7092602.68378142,22.35510063,47.65443971326262,1,4364.6785746347205,654.5930079760359,96.98458177423937,16510423.59356402,20207646.875,13676624.66843137,276520,663431,738552.86390029,3223545861.300708,3.5432126357700495,15464.98427672055,0.02,87.2935714926944,2350677.10216156,10259949983.68899,0.046275836039010636,0.0581457382353851,0.054480119772508086
3148,2017-08-17,863099,179,175182864,978675.217877095,3.14349195,71145078748.63457,22632499094.353043,923233068448.9059,0.0010327207126582599,4.44949460363206,0.00065783,2.834271646951912,359.88664482964305,1550577.6774505726,8215055.49268179,2237.5,4.945826086858379,9640306.47744083,2237.5,9640306.47744083,23.995390899999997,46.4193750130609,1,4308.51686142607,651.0526686314599,87.02098822753752,16512661.09356396,20208206.25,13678380.40022947,348484,797542,688159.70373151,2964947686.8811793,2.81075805824418,12110.198487334248,0.0162316,69.9341222879234,2241697.60328818,9658391921.985535,0.04629976139872842,0.0584139024335501,0.05389877549067137
3149,2017-08-18,727394,149,143035927,959972.66442953,2.97541172,67850038464.24484,22803579745.69304,923233068448.9059,0.00109389624493858,4.494280557018373,0.0007037,2.89115649003019,335.262790629666,1377429.5765164015,6838230.54977423,1862.5,4.1164523829493795,7652094.589571165,1862.5,7652094.589571165,23.90392976,43.67769351055973,1,4108.50716218586,616.6877656844433,82.02872902670386,16514523.59356395,20208671.875,13679785.87250356,306485,701942,690870.65425672,2838447031.157765,3.0597523716386097,12571.0145333924,0.019883865,81.69300176443673,2147768.69925275,8824123083.59853,0.04647783728199815,0.059276767969275675,0.05430086758737258
3150,2017-08-19,708914,151,145937541,966473.7814569541,2.97749577,68713761143.51761,23077702318.308823,923233068448.9059,0.0010026000631172,4.171149583843721,0.0006328,2.6326583787056466,265.592767120014,1104954.2093586004,6930018.879301401,1887.5,4.1712300335541,7852627.512337085,1887.5,7852627.512337085,26.87718265,43.674592898835876,1,4160.33245686733,624.8490547467387,47.325879523970116,16516411.09356393,20209143.75,13679299.82194605,264904,680267,614514.22593593,2556583479.3679523,2.916490874389,12133.571644877935,0.012232,50.88918661240118,1983992.49764798,8254068382.146171,0.04645444812049634,0.04503294074006778,0.05396488765346906
3151,2017-08-20,627940,130,124977690,961366.8461538459,2.88932289,67489563565.01474,23358262881.188705,923233068448.9059,0.0010117999601961,4.134022794352714,0.00065565,2.6788615850429887,218.35452581006402,892155.1912039323,5966241.41926611,1625.0,3.59077190920478,6639441.89078755,1625.0,6639441.89078755,29.48938753,42.54373965823071,1,4085.8103943308,602.2741440390505,53.24817249060501,16518036.09356391,20209550.0,13681162.040709,215808,539031,560134.93245374,2288605129.2472725,3.0212325673063902,12344.183427191174,0.01535492,62.73729174011789,1628538.01198773,6653897536.942286,0.046442817337433065,0.04345554860659254,0.05378576864199845
3152,2017-08-21,632318,115,112294936,976477.704347826,2.8086644,65956080358.16498,23483076266.079323,923233068448.9059,0.00125461404806295,5.009204712477183,0.00072442,2.8923381524504075,298.781317089867,1192922.0654570628,5277828.94781232,1437.5,3.17617566339658,5739399.925661165,1437.5,5739399.925661165,26.43674492,41.302955819167884,1,3992.62603524255,587.4448531279444,41.09445406512185,16519473.59356389,20209909.375,13681415.23614859,238146,593780,624867.91183828,2494863893.3931623,3.4158574321968596,13638.241316465948,0.02338,93.34759670397081,2028267.82608985,8098114928.891144,0.046495054168449006,0.04310061317574845,0.053909010717235216
